Entity,Match,Matched Entity,Score
severe two vessel coronary artery disease,True,Congenital coronary artery anomaly,0.91446424
a right dominant system,False,Right paresis of accommodation,0.772605
"a 1900-01-00 lesion in the distal left main,",False,Initial lesion of yaws,0.62477934
several tight lesions in the proximal and mid left anterior descending artery,False,Bursitis of right subpatellar bursa,0.849976
a 1900-01-00 stenosis in the proximal circumflex,False,DM 1 w cataract,0.6316807
mild diffuse plaquing,False,Chronic nonmalignant pain,0.7970659
focal stenosis,True,Spinal stenosis,0.9043418
surgical revascularization,False,Vascular graft thrombosis,0.83608115
Benign Prostatic Hypertrophy,False,Kidney hypertrophy,0.8445931
varicosities,False,Varicose veins,0.73044074
carotid or femoral bruits,False,Carotid bruit,0.8442673
Persistent bibasilar atelectasis,False,Bilat angular blepharoconjunctivitis,0.809402
tiny pleural effusions,True,Bilat pleural effusion,0.92822814
Stable postoperative cardiac and mediastinal widening,False,Hx of robotic laparoscopic prostatectomy,0.8101648
routine preoperative evaluation,False,Acute postoperative pain,0.82953864
medical therapy,False,Genetic counseling,0.8386151
off pump coronary artery bypass grafting,True,Biological heart valve graft complication,0.8817925
invasive monitoring,False,Fungal pneumonia,0.8425338
slow to wean,False,Left talus Fx,0.7547227
Low dose beta blockade,False,Beta agonist overdose,0.77952206
pacing wires,False,Pain crisis,0.8482297
atrial or ventricular arrhythmias,True,Re-entry ventricular arrhythmia,0.90382636
low dose beta blockade,False,Beta agonist overdose,0.77952206
his lasix,False,Declines lab draws,0.7968222
His discharge chest x-ray,False,"Presence of bare metal stent, right coronary artery",0.76162624
persistent bibasilar atelectasis,False,Bilat angular blepharoconjunctivitis,0.809402
the off pump procedure,False,Duplicated collecting system w reflux,0.770219
"a "" free "" arterial graft",False,Skin graft displacement,0.8110994
Isosorbide Mononitrate,False,Dihydropteridine reductase deficiency,0.8108221
Metoprolol Succinate,False,Enoxaparin overdose,0.8254149
Sinus Bradycardia,True,Sinus bradycardia,1.0
BPH,False,Rh positive,0.8258443
RLQ PAIN,False,RLQ abdominal tenderness,0.78168595
moderate AS,False,Low testosterone,0.7826371
worsening CHF/volume overload,False,Constipation w overflow incontinence,0.78528893
supplemental O2,False,Abnl reflex,0.66931754
more short of breath,False,Wheezing,0.6858894
Her lasix,False,Macule,0.80216336
1900-01-02 mg IV morphine,False,Drug induced DM w nephropathy,0.66758907
additional lasix,False,Chordee,0.7470468
nitro spray,False,Nitrate overdose,0.78122437
her VS,False,Missed abortion,0.7862575
SaO2,False,Abnl CBC,0.7258533
IV lasix,False,Cmv viremia,0.76613885
the dyspnea,True,Dyspnea,0.91533375
increasing confusion,False,Confusion,0.8397391
Moderate AS,False,Low testosterone,0.7826371
DM 1900-01-02,False,DM 1 w cataract,0.6151599
Pulmonary fibrosis,True,Pulmonary fibrosis,0.9999999
last EF,False,Incomplete SAB,0.7323326
elevated JVD,False,Elevated ALT,0.779117
decreased BS,False,Declines chemotherapy,0.8002771
few crackles b/l,False,DM 2 w left proliferative retinopathy,0.72782326
pitting edema b/l,False,"Venous stasis edema w ulcer of left lower leg, unspecified site and depth",0.8248048
CK ( CPK ),False,"DM 2 w CKD, ESRD on dialysis",0.75124466
ART TEMP,False,Edema,0.7297715
O2 FLOW,False,Duplicated collecting system w reflux,0.7459222
REQ O2,False,FHX of CAD,0.76395315
ventricular septal defect,True,Ventricular septal defect,1.0
focal calcifications in the aortic arch,False,Adhesions of left TMJ,0.82774043
three aortic valve leaflets,False,Nonrheumatic aortic valve regurgitation,0.84901506
moderate aortic valve stenosis,True,Critical aortic valve stenosis,0.98185915
A bileaflet mitral valve prosthesis,False,Nonrheumatic mitral valve prolapse,0.83796245
The gradients,False,Inequality of leg length,0.7054324
The end-diastolic pulmonic regurgitation velocity,False,Hx of subdural hematoma,0.80804825
pulmonary artery diastolic hypertension,False,Idiopathic intracranial hypertension,0.8422886
the pressure gradient,False,Right radius stress fx,0.7549457
the mitral valve prosthesis,True,HX of mitral valve prosthesis,0.87013173
AP chest,False,Chronic pain,0.650088
Severe cardiomegaly,True,Congenital cardiomegaly,0.9184129
left lower lobe atelectasis,True,Left upper blepharochalasis,0.8500154
Transvenous right ventricular pacer lead,True,Chronic left ventricular systolic dysfunction,0.8791203
valvular disorder,True,Mitral valve disorder,0.87484556
hypercarbic respiratory failure,True,Acute hypercapnic respiratory failure,0.90708476
her repiratory failure,False,Suspiciousness and marked evasiveness,0.7351438
iv lasix,False,Cmv viremia,0.76613885
iv morphine,False,IV anesthetic overdose,0.83789766
metabolic alkalosis,True,Metabolic alkalosis,1.0000001
intermittent somnolence,True,Daytime somnolence,0.90653175
moderate MS,False,Paralysis,0.7689729
mod pulm HTN,False,FHX of HTN,0.84050936
her pulm edema,False,Incarcerated spigelian hernia,0.81810874
pulm HTN,False,FHX of HTN,0.81906396
more O2,False,Repeated falls,0.74375296
a face mask,False,Skin tag,0.82935977
her I/O,False,IUD surveillance,0.6903011
Respiratory acidosis,True,Respiratory acidosis,1.0000001
Renal insufficiency,True,Renal insufficiency,1.0
baseline Cr,False,Right radius Fx,0.7569741
elevated INR,False,Elevated LDH,0.8074147
continued home regimen,False,Bed confinement status,0.73124576
low sodium cardiac diet,False,Dietary calcium deficiency,0.7731713
supratherpeutic INR,False,Bilat blepharospasm,0.7971785
central line,False,Presence of central line,0.7209126
Humulin N,False,Abnl glucose,0.76928365
Sorbitol,False,Salicylate overdose,0.81416446
Morphine sulfate,False,Poisoning by fentanyl,0.7844541
Acetazolamide Sodium,False,Chloramphenicol antibiotic overdose,0.8274935
Diastolic congestive heart failure,True,"Systolic heart failure, acute",0.92009604
chronic obstructive lung disease,True,Chronic obstructive asthma,0.94044495
Chronic kidney disease,True,Kidney disease,0.9214784
1L via NC,False,HX of CABG,0.75254977
GASTRIC CARCINOMA,True,Sweat gland carcinoma,0.9093513
Gastric carcinoma,True,Sweat gland carcinoma,0.9093513
near total thyroidectomy,True,Hx of total thyroidectomy,0.93740594
near total gastrectomy,True,Hx of partial gastrectomy,0.94012094
retrocolic Bill-Roth II gastrojejunostomy,False,"Hx of mitral valve replacement, bioprosthetic",0.75987566
portal node dissection,False,Artery dissection,0.80673075
ventral hernia,True,Ventral hernia,0.99999994
needle jejunostomy tube placement,False,Postlaminectomy lordosis,0.8255091
A subsequent workup,False,Declines lab draws,0.76732016
abdominal computerized tomography scan,False,Abnl abdominal CT scan,0.8319772
a gastric mass,True,Gastric mass,0.9034184
gastric carcinoma,True,Sweat gland carcinoma,0.9093513
this carcinoma,True,Basal cell carcinoma,0.8654011
a 1900-01-10 pound weight loss,False,CKD stage 2 (gfr 60-89),0.6378907
any abdominal pain,True,Abdominal pain,0.8889835
an appendectomy,True,Hx of appendectomy,0.8766345
nodular goiter,True,Left corneal pannus,0.8593234
Her only medication,False,Headache,0.74820936
her relative hypothyroidism,True,Hypothyroidism,0.8875011
stomach carcinoma,True,Sweat gland carcinoma,0.9297324
Examination of her abdomen,False,Mammographic left breast mass,0.7704197
a flat nontender abdomen,False,Hx of deep lamellar endothelial keratectomy,0.7742919
multiple well healed surgical scars,False,Vascular birthmark,0.75896466
cva tenderness,False,LLQ rebound abdominal tenderness,0.82509005
spinal tenderness,True,Spinal headache,0.8703332
Her pulses,False,Hoarseness,0.8021288
Her Bilirubin direct,False,Bilirubinuria,0.7907543
Chest X-Ray,False,Abnl chest CT scan,0.76170325
poorly differentiated gastric adenocarcinoma,True,Gastric adenocarcinoma and proximal polyposis of the stomach (GAPPS),0.8847976
a neart total gastrectomy,True,Hx of partial gastrectomy,0.93379223
a retrocolic Bill-Roth II gastrojejunostomy reconstruction,False,"Hx of mitral valve replacement, bioprosthetic",0.6946863
a small ventral hernia,True,Ventral hernia,0.87932754
abdominal exploration,False,Abdominal tenderness,0.8355651
a previous surgical incision,False,Postprocedural deep incisional wound infection,0.79733384
A needle jejunostomy catheter,False,Hx of appendectomy,0.8173983
her operation,True,Breakthrough bleeding,0.85573435
postoperative nutrition,False,Postoperative pneumonia,0.84671295
a large mass,False,Collapsing pulse,0.7658227
the specimen,False,Declines lab draws,0.8051034
dissected free,False,Bilat disseminated chorioretinal scars,0.75561106
metastatic spread,False,Divergence anomaly,0.7922137
Her wounds,False,Bleeding,0.83463365
the needle jejunostomy tube,False,Hx of tracheostomy (removed),0.8317781
Vivonex T.E.N.,False,Bilat TMJ pain,0.65888214
The patient 's nasogastric tube,False,"Acquired stenosis, right nasolacrimal duct",0.83118844
a liquid diet,False,Vitamin overdose,0.7662188
her wounds,False,Bleeding,0.83463365
the staples,False,Plague,0.815246
some difficulties,False,Paralysis,0.79604614
a sundowning effect,False,Sunburn,0.7212487
poorly differentiated adenocarcinoma,True,"Adenocarcinoma in adenomatous polyp, unspecified site",0.92492175
Metastatic carcinoma,True,Small cell carcinoma metastatic to skin,0.927169
some dysuria,True,Dysuria,0.9070401
a urine specimen,False,Bulky stool,0.7524635
numerous white cells,False,Giant cell epulis,0.77312624
"Bactrim , single strength",False,FHX of strabismus,0.7083267
Ferrous Gluconate,False,Sulfonamide allergy,0.76601493
her gastric resection,False,Hx of gastric bypass surgery,0.8041744
post-operative anemia,True,Simple chronic anemia,0.89294976
his IVIG,False,Left talipes,0.83276755
The infusion,False,Vulvar burning,0.7880518
lab data,False,AV block,0.7854056
BLOOD WBC,False,Intentional weight loss,0.65711796
BLOOD Hct,False,Pulmonary HTN,0.8008754
BLOOD Plt Ct,False,Hx of lipoma,0.7770734
BLOOD PT,True,Pain crisis,0.86723644
BLOOD Glucose,False,Liver mass,0.82260174
Cholecalciferol ( Vitamin D3 ),False,Chloramphenicol antibiotic overdose,0.8077141
END-STAGE RENAL DISEASE,True,Acute renal failure due to obstruction,0.8565867
Right nephrectomy,True,Hx of nephrectomy,0.92004347
Cadaveric renal transplant,False,Organ transplant rejection,0.84701705
Acute thrombosis,True,Venous thrombosis,0.94366705
Transplant nephrectomy,True,Hx of nephrectomy,0.8966234
Pulmonary emboli,True,Recurrent pulmonary embolism,0.9135372
Hypercoagulable state,True,Hypercoagulable state,1.0000001
Perforated viscus,False,Uterus perforation,0.83937126
Abdominal abscesses,True,Multiple abscesses,0.902845
renal disease,True,Kidney disease,0.94032264
multiple complications,True,Terminal illness,0.85250235
hypercoagulable state,True,Hypercoagulable state,1.0000001
an attempted cadaveric kidney transplant,False,Kidney transplant rejection,0.8236146
necrosis of the cadaveric renal vein,True,Atherosclerosis of right renal artery,0.88831234
a transplant nephrectomy,True,Hx of nephrectomy,0.90299404
ventilatory management,True,Ventilator associated pneumonia,0.8563616
extremely dyssynchronous,False,Premenstrual dysphoric disorder,0.74986106
substantial auto PEEP,False,Accidental needle stick w body fluid exposure,0.76304907
an elevated dead space,False,Vulvar burning,0.71966225
A pulmonary arteriogram,True,Pulmonary arteritis,0.87126607
multiple pulmonary emboli,True,Recurrent pulmonary embolism,0.9264128
the renal vein thrombosis,True,Thrombosis of left renal vein,0.9101263
lower extremity noninvasive studies,False,Hx of lower extremity skin ulcer,0.8112547
high pressures,False,HIGH ALTITUDE PERIODIC BREATHING,0.7806816
an abdominal compartment syndrome,True,Traumatic compartment syndrome of abdomen,0.877445
two abdominal procedures,False,Abdominal tenderness,0.7977687
a septic process,False,Septic shock,0.79541564
retroperitoneal collection,True,Retroperitoneal mass,0.91153044
extravasated contrast material,True,Extravasation of iv contrast media,0.85492164
a perforated viscus,False,Bilat corneal perforation,0.8189688
oral contrast,False,Tongue swelling,0.8307598
a gastrojejunostomy,True,Presence of jejunostomy,0.8592924
stapling across the gastroduodenal junction,False,Staph carrier,0.74107045
five Jackson-Pratt drains,False,Duplicated collecting system w reflux,0.7095853
the retroperitoneal mass,True,Retroperitoneal mass,0.94089925
cholecystotomy tube,True,Choledochal cyst,0.8546181
jejunostomy tube,True,Presence of jejunostomy,0.87923515
an extensive estimated blood loss,False,Anemia due to blood loss,0.8028004
multiple blood products,False,Whole blood donor,0.8315772
fluid resuscitation therapy,False,Hemodialysis visit,0.8249349
liver function studies,False,Liver mass,0.8481241
pancreatic inflammation,True,Pancreatic duct cancer,0.9286953
fluid resuscitation,False,Segmental arterial mediolysis,0.80831945
his septic physiology,False,Bacterial arthritis of bilat hips,0.7424186
specific underlying coronary dysfunction,True,"Peripheral vascular disease, unspecified type",0.86456585
his Serratia pneumonia,False,Scar contracture,0.806039
his abdominal process,False,Sternum Fx,0.8027054
an underlying hypercoagulable state,True,Hypercoagulable state,0.9162198
the repeated clots,False,Sneezing,0.7019656
the bleeding problems,False,Drug rash,0.81426203
full heparinization,False,Mesenteric saponification,0.763685
metabolic and electrolyte abnormalities,True,Neonatal transient electrolyte disturbances,0.85070664
critically ill,False,Vertigo,0.7835257
additional retroperitoneal fluid,True,Retroperitoneal fibrosis,0.9061056
mechanical ventilatory assistance,False,Ventilator associated pneumonia,0.8141606
an ongoing requirement,False,Need for continuous supervision,0.77322084
high volume resuscitation,False,Abnl plasma viscosity,0.7760653
persistently acidotic,False,Lipoid pneumonia,0.7868242
bicarbonate replenishment,False,Meconium staining,0.774414
